fact_unit,2012-11-14,2013-02-28,2013-05-03,2013-08-02,2013-09-06,2013-11-07,2014-02-26,2014-05-05,2014-07-31,2014-10-31,2015-02-26,2015-04-29,2015-07-29,2015-10-30,2016-02-24,2016-04-29,2016-08-02,2016-11-01,2017-02-22,2017-05-02,2017-08-01,2017-10-31,2018-02-28,2018-05-01,2018-07-31,2018-10-30,2019-02-27,2019-04-30,2019-07-30,2019-10-29,2020-02-26,2020-04-30,2020-07-29,2020-11-03,2021-02-24,2021-05-04,2021-08-03,2021-11-02,2022-02-23,2022-05-03,2022-08-02,2022-11-01,2023-02-23,2023-05-02,2023-08-01,2023-10-31,2024-02-29,2024-04-30,2024-08-01,2024-10-31,2025-02-27,2025-05-02,2025-08-05,2025-11-04
PropertyPlantAndEquipmentGross / USD,,6194000000.0,,,6194000000.0,,7617000000.0,,,,7965000000.0,,,,7964000000.0,,,,7884000000.0,8039000000.0,8039000000.0,8039000000.0,8039000000.0,8505000000.0,8505000000.0,8505000000.0,8505000000.0,8572000000.0,8572000000.0,8572000000.0,8572000000.0,8706000000.0,8706000000.0,8706000000.0,8706000000.0,7588000000.0,7588000000.0,7588000000.0,7588000000.0,7818000000.0,7818000000.0,7818000000.0,7818000000.0,8013000000.0,8013000000.0,8013000000.0,8013000000.0,8738000000.0,8738000000.0,8738000000.0,8738000000.0,9062000000.0,9062000000.0,9062000000.0
PropertyPlantAndEquipmentNet / USD,,2477000000.0,3877000000.0,3823000000.0,2477000000.0,3823000000.0,2602000000.0,3833000000.0,3833000000.0,3833000000.0,3786000000.0,3750000000.0,3750000000.0,3750000000.0,3833000000.0,3565000000.0,3565000000.0,3565000000.0,3750000000.0,3443000000.0,3443000000.0,3443000000.0,3565000000.0,3502000000.0,3502000000.0,3502000000.0,3443000000.0,3467000000.0,3467000000.0,3467000000.0,3502000000.0,3496000000.0,3496000000.0,3496000000.0,3467000000.0,2964000000.0,2964000000.0,2964000000.0,3496000000.0,3064000000.0,3064000000.0,3064000000.0,2964000000.0,3146000000.0,3146000000.0,3146000000.0,3064000000.0,3530000000.0,3530000000.0,3530000000.0,3146000000.0,3729000000.0,3729000000.0,3729000000.0
ReceivablesFromCustomers / USD,,,,,,,,,,,,,,,,,,,,,,,,3399000000.0,3399000000.0,3399000000.0,3399000000.0,3402000000.0,3402000000.0,3402000000.0,3402000000.0,3090000000.0,3090000000.0,3090000000.0,3090000000.0,2539000000.0,2539000000.0,2539000000.0,2539000000.0,2896000000.0,2896000000.0,2896000000.0,2896000000.0,3581000000.0,3581000000.0,3581000000.0,3581000000.0,3966000000.0,3966000000.0,3966000000.0,3966000000.0,4079000000.0,4079000000.0,4079000000.0
ReceivablesNetCurrent / USD,,2444000000.0,3510000000.0,3510000000.0,2444000000.0,3510000000.0,3474000000.0,3648000000.0,3648000000.0,3648000000.0,3648000000.0,3667000000.0,3667000000.0,3667000000.0,3667000000.0,3479000000.0,3479000000.0,3479000000.0,3479000000.0,3560000000.0,3560000000.0,3560000000.0,3560000000.0,3943000000.0,3943000000.0,3943000000.0,3943000000.0,3858000000.0,3858000000.0,3858000000.0,3858000000.0,3437000000.0,3437000000.0,3437000000.0,3437000000.0,2904000000.0,2904000000.0,2904000000.0,2904000000.0,3297000000.0,3297000000.0,3297000000.0,3297000000.0,4076000000.0,4076000000.0,4076000000.0,4076000000.0,4475000000.0,4475000000.0,4475000000.0,4475000000.0,4619000000.0,4619000000.0,4619000000.0
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax / USD,,,,-67000000.0,-67000000.0,-109000000.0,-144000000.0,,,,,-34000000.0,-70000000.0,-109000000.0,,-31000000.0,-64000000.0,-101000000.0,,-34000000.0,-68000000.0,-107000000.0,,-41000000.0,-75000000.0,-111000000.0,,-26000000.0,-50000000.0,-78000000.0,,-80000000.0,-131000000.0,-177000000.0,-220000000.0,-36000000.0,-65000000.0,-479000000.0,-507000000.0,-29000000.0,-50000000.0,-74000000.0,-82000000.0,4000000.0,16000000.0,32000000.0,49000000.0,1000000.0,-2000000.0,-9000000.0,-14000000.0,-16000000.0,-19000000.0,-16000000.0
RepaymentsOfDebt / USD,,102000000.0,,,102000000.0,321000000.0,78000000.0,687000000.0,977000000.0,1012000000.0,1324000000.0,257000000.0,576000000.0,580000000.0,1096000000.0,3000000.0,404000000.0,405000000.0,582000000.0,241000000.0,240000000.0,666000000.0,1027000000.0,254000000.0,543000000.0,553000000.0,653000000.0,33000000.0,486000000.0,486000000.0,1554000000.0,315000000.0,757000000.0,757000000.0,574000000.0,4000000.0,5000000.0,7000000.0,348000000.0,3000000.0,1009000000.0,1011000000.0,249000000.0,4000000.0,6000000.0,2008000000.0,1013000000.0,3000000.0,5000000.0,11000000.0,2012000000.0,4000000.0,399000000.0,1011000000.0
ResearchAndDevelopmentExpense / USD,,425000000.0,105000000.0,211000000.0,425000000.0,313000000.0,417000000.0,152000000.0,313000000.0,479000000.0,439000000.0,162000000.0,330000000.0,493000000.0,644000000.0,158000000.0,316000000.0,472000000.0,647000000.0,149000000.0,298000000.0,444000000.0,625000000.0,143000000.0,293000000.0,440000000.0,587000000.0,156000000.0,301000000.0,439000000.0,584000000.0,156000000.0,307000000.0,454000000.0,584000000.0,153000000.0,279000000.0,411000000.0,606000000.0,148000000.0,302000000.0,454000000.0,551000000.0,165000000.0,333000000.0,498000000.0,616000000.0,179000000.0,366000000.0,553000000.0,665000000.0,189000000.0,385000000.0,593000000.0
RestructuringAndRelatedCostExpectedCost1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000000.0,280000000.0,280000000.0,280000000.0,280000000.0,320000000.0,320000000.0,350000000.0,,,,,,,,375000000.0,375000000.0,375000000.0,475000000.0,475000000.0,475000000.0,475000000.0
RestructuringCharges / USD,,50000000.0,,,50000000.0,,50000000.0,36000000.0,,,50000000.0,,,113000000.0,54000000.0,10000000.0,14000000.0,127000000.0,129000000.0,63000000.0,98000000.0,121000000.0,129000000.0,116000000.0,116000000.0,116000000.0,116000000.0,,,,,,0.0,0.0,0.0,0.0,187000000.0,197000000.0,0.0,214000000.0,214000000.0,214000000.0,214000000.0,214000000.0,214000000.0,214000000.0,214000000.0,10000000.0,39000000.0,46000000.0,33000000.0,63000000.0,78000000.0,132000000.0
RestructuringReserve / USD,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,54000000.0,54000000.0,54000000.0,54000000.0,114000000.0,114000000.0,114000000.0,114000000.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0
RetainedEarningsAccumulatedDeficit / USD,-7757.0,5103000000.0,,,5103000000.0,,5805000000.0,,,,6866000000.0,,,,7078000000.0,,,,7346000000.0,,,,7555000000.0,,,,8669000000.0,8161000000.0,8161000000.0,8161000000.0,8161000000.0,8170000000.0,8170000000.0,8170000000.0,8170000000.0,6794000000.0,6794000000.0,6794000000.0,6794000000.0,7594000000.0,7594000000.0,7594000000.0,7594000000.0,8468000000.0,8468000000.0,8468000000.0,8468000000.0,10305000000.0,10305000000.0,10305000000.0,10305000000.0,10096000000.0,10096000000.0,10096000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,,,,,,,,,,,,,5251000000.0,10738000000.0,15191000000.0,19747000000.0,5251000000.0,10738000000.0,16150000000.0,20404000000.0,5305000000.0,10838000000.0,16152000000.0,21609000000.0,4789000000.0,8645000000.0,13171000000.0,21390000000.0,4692000000.0,9907000000.0,14830000000.0,17858000000.0,4843000000.0,10054000000.0,15368000000.0,19628000000.0,5483000000.0,11349000000.0,17229000000.0,20752000000.0,5943000000.0,12293000000.0,18638000000.0
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,12000000.0,17000000.0,24000000.0,,,,24000000.0,,,,24000000.0,,,,16000000.0,,,,14000000.0,,,,10000000.0,,,
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000.0,42000000.0,95000000.0,114000000.0,,,,114000000.0,,,,114000000.0,,,,144000000.0,,,,145000000.0,,,,245000000.0,,,
SaleAndLeasebackTransactionGainLossNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000.0,16000000.0,16000000.0,16000000.0,,,,16000000.0,,,,16000000.0,,,,9000000.0,,,,0.0,,,,81000000.0,,,
SegmentExpenditureAdditionToLongLivedAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575000000.0,,,,598000000.0,183000000.0,370000000.0,553000000.0
SellingGeneralAndAdministrativeExpense / USD,,2486000000.0,702000000.0,1392000000.0,2486000000.0,2079000000.0,2738000000.0,958000000.0,1918000000.0,2885000000.0,2894000000.0,962000000.0,1946000000.0,2907000000.0,3886000000.0,915000000.0,1816000000.0,2723000000.0,3810000000.0,892000000.0,1789000000.0,2642000000.0,3596000000.0,876000000.0,1767000000.0,2669000000.0,3464000000.0,889000000.0,1790000000.0,2679000000.0,3526000000.0,917000000.0,1824000000.0,2709000000.0,3548000000.0,865000000.0,1556000000.0,2310000000.0,3583000000.0,795000000.0,1671000000.0,2505000000.0,3075000000.0,790000000.0,1618000000.0,2431000000.0,3256000000.0,904000000.0,1890000000.0,2839000000.0,3227000000.0,1025000000.0,2046000000.0,3074000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24800000.0,,,,22400000.0,,,,21000000.0,,,,19300000.0,,,,18200000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400000.0,,,,2100000.0,,,,2300000.0,,,,1700000.0,,,,1200000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.02,,,,73.31,,,,79.14,,,,88.53,,,,102.36,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,,98000000.0,,,98000000.0,,62000000.0,,,,60000000.0,,,,102000000.0,,,,55000000.0,,,,44000000.0,,,,42000000.0,,,,41000000.0,,,,17000000.0,,,,29000000.0,,,,50000000.0,,,,69000000.0,,,,29000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,0.0,,,,100000.0,,,,,,,,0.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,,,500000.0,,,,300000.0,,,,200000.0,,,,200000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,8.98,,,8.98,,14.56,,,,14.08,,,,17.49,,,,19.46,,,,15.25,,,,11.8,,,,15.11,,,,16.93,,,,14.08,,,,15.55,,,,26.11,,,,36.56,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156600000.0,,,,277900000.0,,,,197600000.0,,,,303600000.0,,,,313000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100000.0,,,,3600000.0,,,,3200000.0,,,,3000000.0,,,,2200000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.95,,,,76.93,,,,85.34,,,,91.15,,,,103.76,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.49,,,,74.11,,,,78.39,,,,80.23,,,,88.51,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.42,,,,0.0,,,,121.79,,,,,,,,164.15,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.16,,,,131.59,,,,151.55,,,,173.26,,,,288.5,,,
SharePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.14,,,,172.82,,,,156.95,,,,240.82,,,,331.87,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117900000.0,,,,206900000.0,,,,177200000.0,,,,260600000.0,,,,273000000.0,,,
ShortTermBorrowings / USD,,86000000.0,757000000.0,757000000.0,86000000.0,757000000.0,757000000.0,13000000.0,13000000.0,13000000.0,13000000.0,2000000.0,2000000.0,2000000.0,2000000.0,426000000.0,426000000.0,426000000.0,426000000.0,14000000.0,14000000.0,14000000.0,14000000.0,6000000.0,6000000.0,6000000.0,6000000.0,414000000.0,414000000.0,414000000.0,414000000.0,255000000.0,255000000.0,255000000.0,255000000.0,1000000.0,1000000.0,1000000.0,1000000.0,13000000.0,13000000.0,13000000.0,13000000.0,324000000.0,324000000.0,324000000.0,324000000.0,8000000.0,8000000.0,8000000.0,8000000.0,0.0,0.0,0.0
ShortTermInvestments / USD,,699000000.0,527000000.0,527000000.0,699000000.0,527000000.0,527000000.0,794000000.0,794000000.0,794000000.0,794000000.0,245000000.0,245000000.0,245000000.0,245000000.0,177000000.0,177000000.0,177000000.0,177000000.0,203000000.0,203000000.0,203000000.0,203000000.0,534000000.0,534000000.0,534000000.0,534000000.0,157000000.0,157000000.0,157000000.0,157000000.0,221000000.0,221000000.0,221000000.0,221000000.0,664000000.0,664000000.0,664000000.0,664000000.0,271000000.0,271000000.0,271000000.0,271000000.0,261000000.0,261000000.0,261000000.0,261000000.0,2121000000.0,2121000000.0,2121000000.0,2121000000.0,1525000000.0,1525000000.0,1525000000.0
ShortTermLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,27000000.0,40000000.0,46000000.0,,,,46000000.0,,,,46000000.0,,,,18000000.0,,,,15000000.0,,,,17000000.0,,,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,6096000.0,,,6096000.0,,2541000.0,,,,3099000.0,,,,3600000.0,,,,1500000.0,,,,1400000.0,,,,1900000.0,,,,1500000.0,,,,600000.0,,,,1200000.0,,,,1100000.0,,,,900000.0,,,,400000.0,,,
StockIssuedDuringPeriodValueShareBasedCompensation / USD,,159000000.0,62000000.0,106000000.0,159000000.0,157000000.0,178000000.0,38000000.0,78000000.0,106000000.0,129000000.0,19000000.0,54000000.0,77000000.0,209000000.0,17000000.0,66000000.0,105000000.0,134000000.0,41000000.0,76000000.0,109000000.0,96000000.0,17000000.0,46000000.0,78000000.0,141000000.0,17000000.0,17000000.0,17000000.0,140000000.0,-4000000.0,-4000000.0,-4000000.0,100000000.0,1000000.0,1000000.0,1000000.0,110000000.0,5000000.0,5000000.0,5000000.0,126000000.0,-24000000.0,-24000000.0,-24000000.0,118000000.0,-11000000.0,-11000000.0,-11000000.0,63000000.0,-5000000.0,-5000000.0,-5000000.0
StockRepurchasedAndRetiredDuringPeriodValue / USD,,343000000.0,,,343000000.0,,343000000.0,,,,650000000.0,,,,650000000.0,,,,650000000.0,,,,682000000.0,,,,730000000.0,300000000.0,300000000.0,300000000.0,850000000.0,150000000.0,150000000.0,150000000.0,1300000000.0,1300000000.0,1300000000.0,1300000000.0,1000000000.0,59000000.0,59000000.0,59000000.0,1608000000.0,86000000.0,86000000.0,86000000.0,122000000.0,138000000.0,138000000.0,138000000.0,286000000.0,138000000.0,138000000.0,138000000.0
StockholdersEquity / USD,0.0,7469000000.0,15086000000.0,15113000000.0,7469000000.0,15113000000.0,15113000000.0,16791000000.0,16791000000.0,16791000000.0,16791000000.0,15786000000.0,15786000000.0,15786000000.0,15786000000.0,15186000000.0,15186000000.0,15186000000.0,15186000000.0,14897000000.0,14897000000.0,14897000000.0,14954000000.0,17253000000.0,17253000000.0,17253000000.0,17253000000.0,16107000000.0,16107000000.0,16107000000.0,16107000000.0,16082000000.0,16082000000.0,16082000000.0,16082000000.0,14930000000.0,14930000000.0,14930000000.0,14930000000.0,16413000000.0,16413000000.0,16413000000.0,16413000000.0,17038000000.0,17038000000.0,17038000000.0,17038000000.0,19036000000.0,19036000000.0,19036000000.0,19036000000.0,18488000000.0,18488000000.0,18488000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,6818000000.0,15128000000.0,15155000000.0,6818000000.0,15155000000.0,7403000000.0,16863000000.0,16863000000.0,16863000000.0,7492000000.0,15839000000.0,15839000000.0,15839000000.0,15178000000.0,15231000000.0,15231000000.0,15231000000.0,16863000000.0,14941000000.0,14941000000.0,14941000000.0,15839000000.0,17290000000.0,17290000000.0,17290000000.0,14998000000.0,17290000000.0,17290000000.0,17290000000.0,17290000000.0,16142000000.0,16142000000.0,16142000000.0,17290000000.0,16133000000.0,16133000000.0,16133000000.0,16142000000.0,14973000000.0,14973000000.0,14973000000.0,16133000000.0,16451000000.0,16451000000.0,16451000000.0,14973000000.0,17075000000.0,17075000000.0,17075000000.0,16451000000.0,19069000000.0,19069000000.0,19069000000.0
SubleaseIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,2000000.0,3000000.0,3000000.0,,,,3000000.0,,,,3000000.0,,,,2000000.0,,,,2000000.0,,,,1000000.0,,,
SupplierFinanceProgramObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208000000.0,208000000.0,219000000.0,219000000.0,219000000.0,219000000.0,219000000.0,369000000.0,369000000.0,369000000.0
TimeDepositsAtCarryingValue / USD,,466000000.0,,,466000000.0,,293000000.0,,,,279000000.0,,,,113000000.0,,,,122000000.0,,,,149000000.0,,,,435000000.0,,,,111000000.0,,,,150000000.0,,,,168000000.0,,,,221000000.0,,,,248000000.0,,,,299000000.0,,,
UnbilledContractsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,117000000.0,117000000.0,117000000.0,117000000.0,94000000.0,94000000.0,94000000.0,94000000.0,101000000.0,101000000.0,101000000.0,101000000.0,90000000.0,90000000.0,90000000.0,90000000.0,187000000.0,187000000.0,187000000.0,187000000.0,233000000.0,233000000.0,233000000.0,233000000.0,289000000.0,289000000.0,289000000.0,289000000.0,330000000.0,330000000.0,330000000.0
UndistributedEarningsOfForeignSubsidiaries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28900000000.0,,,,29900000000.0,,,,31600000000.0,,,,29900000000.0,,,,33100000000.0,,,
UnrecognizedTaxBenefits / USD,,197000000.0,,,197000000.0,,224000000.0,,,,236000000.0,,,,444000000.0,,,,479000000.0,,,,493000000.0,,,,584000000.0,,,,629000000.0,,,,735000000.0,,,,913000000.0,,,,1001000000.0,,,,1036000000.0,,,,1120000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation / USD,,-31000000.0,,,-31000000.0,,14000000.0,,,,0.0,,,,7000000.0,,,,3000000.0,,,,34000000.0,,,,24000000.0,,,,30000000.0,,,,35000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,16000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,0.0,,,0.0,,2000000.0,,,,0.0,,,,6000000.0,,,,51000000.0,,,,0.0,,,,19000000.0,,,,10000000.0,,,,3000000.0,,,,16000000.0,,,,26000000.0,,,,11000000.0,,,,0.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition / USD,,34000000.0,,,34000000.0,,2000000.0,,,,177000000.0,,,,2000000.0,,,,-3000000.0,,,,1000000.0,,,,,,,,,,,,0.0,,,,0.0,,,,7000000.0,,,,12000000.0,,,,10000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,23000000.0,,,23000000.0,,31000000.0,,,,36000000.0,,,,35000000.0,,,,65000000.0,,,,109000000.0,,,,90000000.0,,,,162000000.0,,,,69000000.0,,,,80000000.0,,,,58000000.0,,,,75000000.0,,,,97000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,-4000000.0,,,-4000000.0,,8000000.0,,,,6000000.0,,,,9000000.0,,,,28000000.0,,,,17000000.0,,,,23000000.0,,,,26000000.0,,,,19000000.0,,,,3000000.0,,,,4000000.0,,,,10000000.0,,,,12000000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,224000000.0,,,257000000.0,,371000000.0,,,,371000000.0,,,,475000000.0,,,,529000000.0,,,,652000000.0,,,,599000000.0,,,,660000000.0,,,,681000000.0,,,,755000000.0,,,,833000000.0,,,,889000000.0,,,,936000000.0,,,
VariableLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,11000000.0,17000000.0,22000000.0,,,,22000000.0,,,,22000000.0,,,,3000000.0,,,,16000000.0,,,,27000000.0,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment / shares,,4000000.0,4400000.0,3400000.0,4000000.0,3000000.0,4500000.0,3200000.0,3100000.0,3100000.0,3100000.0,3000000.0,2800000.0,2700000.0,3200000.0,2100000.0,1900000.0,1700000.0,2700000.0,1200000.0,1200000.0,1400000.0,1600000.0,2200000.0,2300000.0,2400000.0,1500000.0,2900000.0,2500000.0,2600000.0,2500000.0,1900000.0,1700000.0,1800000.0,2600000.0,1800000.0,1400000.0,1600000.0,1800000.0,2600000.0,2600000.0,2700000.0,1800000.0,2600000.0,2100000.0,2000000.0,2900000.0,2000000.0,1900000.0,1900000.0,2100000.0,2000000.0,1900000.0,1900000.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,339500000.0,339800000.0,339600000.0,339500000.0,339700000.0,342800000.0,475100000.0,475700000.0,476200000.0,350900000.0,478800000.0,478700000.0,478200000.0,476700000.0,470000000.0,469600000.0,468500000.0,476800000.0,459800000.0,459000000.0,457900000.0,467100000.0,451000000.0,449800000.0,448300000.0,456500000.0,441700000.0,439500000.0,438400000.0,447000000.0,425900000.0,424500000.0,422500000.0,436900000.0,411100000.0,406200000.0,404900000.0,420800000.0,400900000.0,401200000.0,401400000.0,404000000.0,401800000.0,401200000.0,400900000.0,401600000.0,400500000.0,400600000.0,400900000.0,400800000.0,401900000.0,401500000.0,400600000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,335500000.0,335400000.0,336200000.0,335500000.0,336700000.0,338300000.0,471900000.0,472600000.0,473100000.0,347800000.0,475800000.0,475900000.0,475500000.0,473500000.0,467900000.0,467700000.0,466800000.0,474100000.0,458600000.0,457800000.0,456500000.0,465500000.0,448800000.0,447500000.0,445900000.0,455000000.0,438800000.0,437000000.0,435800000.0,444500000.0,424000000.0,422800000.0,420700000.0,434300000.0,409300000.0,404800000.0,403300000.0,419000000.0,398300000.0,398600000.0,398700000.0,402200000.0,399200000.0,399100000.0,398900000.0,398700000.0,398500000.0,398700000.0,399000000.0,398700000.0,399900000.0,399600000.0,398700000.0
