fact_unit,2014-04-30,2014-07-30,2014-10-30,2015-02-27,2015-04-30,2015-07-30,2015-10-29,2016-02-26,2016-04-28,2016-07-28,2016-10-27,2017-02-17,2017-04-27,2017-07-27,2017-10-26,2018-02-20,2018-04-26,2018-07-26,2018-10-25,2019-02-19,2019-04-25,2019-07-25,2019-10-24,2020-02-18,2020-04-23,2020-07-23,2020-10-22,2021-02-16,2021-04-22,2021-07-22,2021-10-21,2022-02-15,2022-04-26,2022-07-28,2022-10-27,2023-02-22,2023-04-26,2023-07-26,2023-10-31,2024-02-20,2024-04-25,2024-07-24,2024-10-24,2025-02-18,2025-04-24,2025-07-24,2025-10-23
ProfitLoss / USD,41000000.0,103500000.0,35500000.0,225800000.0,37600000.0,84300000.0,150400000.0,44800000.0,43700000.0,108700000.0,82300000.0,172600000.0,58800000.0,154200000.0,156200000.0,154300000.0,68700000.0,174500000.0,264600000.0,231200000.0,72400000.0,72400000.0,72400000.0,276700000.0,80300000.0,80300000.0,80300000.0,435400000.0,500000.0,500000.0,500000.0,402100000.0,108200000.0,108200000.0,108200000.0,314500000.0,93100000.0,93100000.0,93100000.0,483300000.0,123600000.0,123600000.0,123600000.0,458300000.0,123800000.0,123800000.0,123800000.0
PropertyPlantAndEquipmentGross / USD,,,,566400000.0,,,,579800000.0,,,,616500000.0,,,,640400000.0,,,,707900000.0,,,,748800000.0,,,,786000000.0,,,,830100000.0,,,,827700000.0,,,,875600000.0,,,,961400000.0,,,
PropertyPlantAndEquipmentNet / USD,203000000.0,200200000.0,200200000.0,200200000.0,211200000.0,211200000.0,207200000.0,207200000.0,224800000.0,224800000.0,224800000.0,224800000.0,226600000.0,226600000.0,226600000.0,226600000.0,252200000.0,252200000.0,252200000.0,252200000.0,276700000.0,276700000.0,276700000.0,276700000.0,291400000.0,291400000.0,291400000.0,291400000.0,294900000.0,294900000.0,294900000.0,294900000.0,283700000.0,283700000.0,283700000.0,283700000.0,308700000.0,308700000.0,308700000.0,308700000.0,358100000.0,358100000.0,358100000.0,358100000.0,385300000.0,385300000.0,385300000.0
ReceivablesNetCurrent / USD,266100000.0,260000000.0,260000000.0,260000000.0,259900000.0,259900000.0,230400000.0,230400000.0,303400000.0,303400000.0,303400000.0,303400000.0,260000000.0,260000000.0,260000000.0,260000000.0,296600000.0,296600000.0,296600000.0,296600000.0,324900000.0,324900000.0,324900000.0,324900000.0,329800000.0,329800000.0,329800000.0,,321800000.0,321800000.0,321800000.0,,283300000.0,283300000.0,283300000.0,,395600000.0,395600000.0,395600000.0,,412800000.0,412800000.0,412800000.0,,418900000.0,418900000.0,418900000.0
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax / USD,800000.0,1500000.0,2200000.0,,-1100000.0,1400000.0,400000.0,,-400000.0,-2100000.0,-3000000.0,,-7400000.0,-15600000.0,-13800000.0,,,,,,,1100000.0,-500000.0,,-600000.0,-300000.0,-1500000.0,,1200000.0,200000.0,-14500000.0,,900000.0,1300000.0,3300000.0,,-800000.0,900000.0,2800000.0,,800000.0,800000.0,2400000.0,,1100000.0,2000000.0,2700000.0
RepaymentsOfLinesOfCredit / USD,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,40000000.0,115000000.0,165000000.0,,,,115000000.0,,,,,,,0.0,0.0,,0.0,141000000.0,0.0,,60000000.0,99000000.0,271000000.0,0.0,,
RepaymentsOfLongTermDebt / USD,,,,100000.0,,15000000.0,22500000.0,0.0,12200000.0,24400000.0,24400000.0,1012300000.0,11700000.0,40500000.0,53600000.0,440500000.0,11800000.0,23500000.0,23500000.0,47000000.0,8800000.0,17900000.0,26700000.0,32300000.0,8800000.0,17700000.0,417700000.0,35500000.0,,,,417900000.0,3100000.0,,,,,,,,,,,,0.0,,
RepaymentsOfOtherShortTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,200000.0,,,,238900000.0,,,,12600000.0,,,
ResearchAndDevelopmentExpense / USD,,,,38200000.0,,,,39600000.0,,,,43300000.0,,,,45200000.0,,,,47300000.0,,,,48300000.0,,,,54400000.0,,,,54700000.0,,,,54400000.0,,,,73300000.0,,,,74500000.0,,,
RestructuringAndRelatedCostIncurredCost / USD,4500000.0,5200000.0,5400000.0,7500000.0,,3800000.0,4400000.0,5800000.0,1600000.0,1900000.0,2900000.0,7100000.0,800000.0,1900000.0,3000000.0,15100000.0,800000.0,1100000.0,8500000.0,3100000.0,1700000.0,9800000.0,14200000.0,4900000.0,,,,16500000.0,,,,25000000.0,,,,3800000.0,,,,3300000.0,,,,12500000.0,,,
RestructuringReserveCurrent / USD,2800000.0,2800000.0,2800000.0,2800000.0,1900000.0,1900000.0,1900000.0,2800000.0,10200000.0,10200000.0,10200000.0,1900000.0,3500000.0,3500000.0,3500000.0,10200000.0,4200000.0,4200000.0,4200000.0,3500000.0,2100000.0,2100000.0,2100000.0,4200000.0,1200000.0,1200000.0,1200000.0,2100000.0,5300000.0,5300000.0,5300000.0,1200000.0,400000.0,400000.0,400000.0,5300000.0,200000.0,200000.0,200000.0,400000.0,1900000.0,,,200000.0,,,
RestructuringReserveTranslationAdjustment / USD,,,,,,-200000.0,-200000.0,-400000.0,400000.0,100000.0,300000.0,-600000.0,0.0,100000.0,200000.0,-200000.0,100000.0,0.0,-100000.0,200000.0,,,,-100000.0,,,200000.0,-100000.0,-200000.0,-100000.0,-100000.0,400000.0,,,-100000.0,-100000.0,,,,-100000.0,,,,100000.0,,,
RetainedEarningsAccumulatedDeficit / USD,400000.0,400000.0,400000.0,1100000.0,142400000.0,142400000.0,142400000.0,142400000.0,232400000.0,232400000.0,232400000.0,232400000.0,376600000.0,376600000.0,376600000.0,376600000.0,544400000.0,544400000.0,544400000.0,544400000.0,873600000.0,873600000.0,873600000.0,873600000.0,975100000.0,975100000.0,975100000.0,975100000.0,985600000.0,985600000.0,985600000.0,985600000.0,952600000.0,952600000.0,952600000.0,952600000.0,1212800000.0,1212800000.0,1212800000.0,1212800000.0,1578900000.0,1578900000.0,1578900000.0,1578900000.0,1831400000.0,1831400000.0,1831400000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,,,,,,,,,,,1317800000.0,2029300000.0,2408200000.0,655000000.0,1386200000.0,2134500000.0,2731700000.0,674700000.0,1264200000.0,1992600000.0,2854000000.0,694300000.0,1441200000.0,2158200000.0,2719900000.0,723600000.0,1496700000.0,2410400000.0,2867400000.0,923000000.0,1835500000.0,2753400000.0,3271900000.0,893900000.0,1859500000.0,2826600000.0
Revenues / USD,,,,,,,,,,,,,,,,2068100000.0,,,,,613100000.0,1317800000.0,2029300000.0,,655000000.0,1386200000.0,2134500000.0,,674700000.0,1264200000.0,1992600000.0,,694300000.0,1441200000.0,2158200000.0,,723600000.0,1496700000.0,2410400000.0,,923000000.0,1835500000.0,2753400000.0,,893900000.0,1859500000.0,2826600000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,4700000.0,13200000.0,20600000.0,30700000.0,4700000.0,13200000.0,20600000.0,30700000.0,2300000.0,8300000.0,36600000.0,41200000.0,5400000.0,8600000.0,20800000.0,29500000.0,20200000.0,26800000.0,39900000.0,45400000.0,43300000.0,61500000.0,68100000.0,83500000.0,6100000.0,15700000.0,25600000.0
SellingGeneralAndAdministrativeExpense / USD,117300000.0,235000000.0,357200000.0,454300000.0,124400000.0,261100000.0,391600000.0,483100000.0,116100000.0,242200000.0,371800000.0,527400000.0,133800000.0,276900000.0,418900000.0,510500000.0,141700000.0,288000000.0,435300000.0,555400000.0,159100000.0,321300000.0,488400000.0,580400000.0,168900000.0,343900000.0,511300000.0,647500000.0,167900000.0,318000000.0,474200000.0,681300000.0,166100000.0,341200000.0,503300000.0,635700000.0,171700000.0,339600000.0,544700000.0,674700000.0,220000000.0,437300000.0,647500000.0,736000000.0,219300000.0,438600000.0,655700000.0
SeniorNotes / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
ShareBasedCompensation / USD,,,,0.0,,,,800000.0,,,,13100000.0,,,13100000.0,14600000.0,,,,16600000.0,,,,16200000.0,,,,19600000.0,,,,20400000.0,,,,20800000.0,,,,23400000.0,,,,24500000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / pure,0.016,0.016,0.016,0.0127,0.006,0.006,0.006,0.006,0.0069,0.0069,0.0069,0.0069,0.0083,0.0083,0.0083,0.0069,0.0089,0.0089,0.0089,0.0083,0.0097,0.0097,0.0097,0.0089,0.0123,0.0123,0.0123,0.0097,0.0099,0.0099,0.0099,0.0123,0.0132,0.0132,0.0132,0.0099,0.0142,0.0142,0.0146,0.0132,0.016,0.016,0.016,0.0146,0.0147,0.0147,0.0147
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate / pure,0.4214,0.4214,0.4214,0.3922,0.3655,0.3655,0.3655,0.3655,0.3402,0.3402,0.3402,0.3137,0.2885,0.2885,0.2885,0.3137,0.2493,0.2493,0.2493,0.2885,0.2238,0.2238,0.2238,0.2493,0.2144,0.2144,0.2144,0.2238,0.207,0.207,0.207,0.2144,0.2714,0.2714,0.2714,0.207,0.2705,0.2705,0.2712,0.2714,0.2847,0.2847,0.2847,0.2712,0.2929,0.2929,0.2929
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate / pure,0.0085,0.0085,0.0085,0.0153,0.0194,0.0194,0.0194,0.0194,0.0178,0.0178,0.0178,0.0178,0.0138,0.0138,0.0138,0.0178,0.0208,0.0208,0.0208,0.0138,0.0275,0.0275,0.0275,0.0208,0.0253,0.0253,0.0253,0.0275,0.0141,0.0141,0.0141,0.0253,0.0075,0.0075,0.0075,0.0141,0.0189,0.0189,0.0213,0.0075,0.041,0.041,0.041,0.0213,0.0429,0.0429,0.0429
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized / shares,,,,8000000.0,,,,8000000.0,,,,8000000.0,,,,8000000.0,,,,8000000.0,,,,8000000.0,,,,8000000.0,,,,8000000.0,,,,8000000.0,,,,2700000.0,,,,2700000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,,,,4500000.0,,,,4100000.0,,,,3700000.0,,,,3400000.0,,,,3400000.0,,,,3100000.0,,,,2900000.0,,,,2600000.0,,,,2200000.0,,,,2700000.0,,,,2400000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,,,,1200000.0,,,,19300000.0,,,,21500000.0,,,,18300000.0,,,,17500000.0,,,,11500000.0,,,,16300000.0,,,,18800000.0,,,,10500000.0,,,,2900000.0,,,,3500000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,15.98,,,,19.54,,,,17.88,,,,15.86,,,,15.86,,,,18.22,,,,21.29,,,,19.58,,,,25.62,,,,24.99,,,,28.24,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions / shares,,,,1445106.0,,,,1053687.0,,,,929677.0,,,,696929.0,,,,638441.0,,,,534013.0,,,,440987.0,,,,439997.0,,,,548222.0,,,,643947.0,,,,575012.0,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions / shares,,,,1962028.0,,,,1592167.0,,,,1313070.0,,,,1051880.0,,,,957198.0,,,,863622.0,,,,760142.0,,,,757780.0,,,,932582.0,,,,1000360.0,,,,870653.0,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1 / USD/shares,,,,23.17,,,,25.64,,,,32.64,,,,39.46,,,,46.94,,,,56.58,,,,68.7,,,,80.83,,,,90.92,,,,99.66,,,,107.44,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1 / USD/shares,,,,28.11,,,,33.91,,,,39.87,,,,47.8,,,,56.71,,,,67.57,,,,85.18,,,,93.76,,,,100.21,,,,104.01,,,,111.65,,,
ShortTermLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,4900000.0,7500000.0,8100000.0,2500000.0,4900000.0,7500000.0,8100000.0,2400000.0,4700000.0,7100000.0,8100000.0,2000000.0,3500000.0,6000000.0,9100000.0,1600000.0,3500000.0,7000000.0,8200000.0,3200000.0,9900000.0,15000000.0,9600000.0,4100000.0,8100000.0,12300000.0
StandardProductWarrantyAccrual / USD,9600000.0,9500000.0,9500000.0,9500000.0,9800000.0,9700000.0,9400000.0,9400000.0,9800000.0,10300000.0,9800000.0,9400000.0,11700000.0,11700000.0,11700000.0,9800000.0,13300000.0,13300000.0,13300000.0,11700000.0,14100000.0,14100000.0,14100000.0,13300000.0,14500000.0,14500000.0,14500000.0,14100000.0,15900000.0,15900000.0,15900000.0,14500000.0,16500000.0,16500000.0,16500000.0,15900000.0,17700000.0,17700000.0,17700000.0,16500000.0,18200000.0,18200000.0,18200000.0,17700000.0,20700000.0,20700000.0,20700000.0
StandardProductWarrantyAccrualCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100000.0,,,,14700000.0,,,
StandardProductWarrantyAccrualForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,100000.0,0.0,0.0,-300000.0,0.0,300000.0,400000.0,-200000.0,100000.0,-100000.0,-100000.0,400000.0,0.0,0.0,-200000.0,-200000.0,-100000.0,-100000.0,100000.0,-100000.0,-100000.0,-100000.0,-200000.0,300000.0,-100000.0,-500000.0,-1000000.0,-100000.0,0.0,0.0,-200000.0,-600000.0,-200000.0,-200000.0,100000.0
StandardProductWarrantyAccrualPayments / USD,1300000.0,2700000.0,4400000.0,5700000.0,1600000.0,3300000.0,3800000.0,4900000.0,900000.0,3100000.0,3700000.0,4900000.0,1400000.0,2900000.0,4600000.0,5400000.0,1700000.0,3400000.0,5500000.0,6500000.0,1800000.0,3700000.0,5900000.0,7800000.0,2300000.0,4400000.0,6600000.0,7900000.0,2000000.0,3300000.0,5300000.0,8400000.0,1800000.0,5100000.0,7500000.0,7300000.0,2400000.0,4500000.0,6900000.0,10600000.0,2000000.0,4300000.0,6800000.0,9100000.0,2600000.0,6200000.0,10400000.0
StandardProductWarrantyAccrualPreexistingIncreaseDecrease / USD,100000.0,100000.0,300000.0,900000.0,-700000.0,-400000.0,-700000.0,-600000.0,0.0,100000.0,700000.0,-600000.0,-200000.0,-300000.0,0.0,500000.0,-100000.0,-300000.0,-700000.0,200000.0,-100000.0,0.0,-100000.0,-800000.0,-100000.0,-200000.0,-400000.0,200000.0,-100000.0,-200000.0,-300000.0,-400000.0,-100000.0,,,-600000.0,,,0.0,0.0,0.0,0.0,-500000.0,0.0,-100000.0,-300000.0,-600000.0
StandardProductWarrantyAccrualWarrantiesIssued / USD,900000.0,1700000.0,3400000.0,5000000.0,1800000.0,3700000.0,5000000.0,6100000.0,1200000.0,2600000.0,4400000.0,6100000.0,1600000.0,3600000.0,6200000.0,7100000.0,2200000.0,3900000.0,6200000.0,8100000.0,2000000.0,4100000.0,6100000.0,9000000.0,3800000.0,5700000.0,8400000.0,7800000.0,2300000.0,3900000.0,6200000.0,10300000.0,3500000.0,6800000.0,9100000.0,8200000.0,3100000.0,4400000.0,6400000.0,11900000.0,2300000.0,5600000.0,8900000.0,8800000.0,4400000.0,8500000.0,11600000.0
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464500000.0,414400000.0,401400000.0,,140500000.0,140500000.0,140500000.0,,140500000.0,500000000.0,500000000.0,,420000000.0,380000000.0,340000000.0,,200000000.0,160000000.0,160000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,1366200000.0,1366200000.0,1366200000.0,1454800000.0,-35000000.0,-35000000.0,-35000000.0,1385700000.0,18500000.0,18500000.0,18500000.0,-35000000.0,29700000.0,29700000.0,29700000.0,18500000.0,116400000.0,116400000.0,116400000.0,29700000.0,405500000.0,405500000.0,405500000.0,116400000.0,654000000.0,654000000.0,654000000.0,405500000.0,760400000.0,760400000.0,760400000.0,654000000.0,832600000.0,832600000.0,832600000.0,760400000.0,762400000.0,762400000.0,762400000.0,832600000.0,944500000.0,944500000.0,944500000.0,762400000.0,1318300000.0,1318300000.0,1318300000.0
TaxesPayableCurrent / USD,,,,,,,,,,,,,,,,2700000.0,,,,18200000.0,,,,20200000.0,,,,12800000.0,,,,18200000.0,,,,11900000.0,,,,27700000.0,,,,14900000.0,,,
UnrealizedGainLossOnInvestments / USD,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,,,,,,,,3100000.0,,,,-2000000.0,,,,25600000.0,,,,-200000.0,,,
UnrecognizedTaxBenefits / USD,,,,63000000.0,,,,63600000.0,,,,40600000.0,,,,25400000.0,,,,23800000.0,,,,32000000.0,,,,29000000.0,,,,42000000.0,,,,37300000.0,,,,41200000.0,,,,41500000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,3700000.0,,,,6900000.0,,,,23900000.0,,,,3000000.0,,,,5500000.0,,,,5000000.0,,,,1400000.0,,,,7000000.0,,,,1500000.0,,,,2200000.0,,,,200000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,1600000.0,,,,0.0,,,,700000.0,,,,0.0,,,,600000.0,,,,7100000.0,,,,1500000.0,,,,4000000.0,,,,300000.0,,,,3600000.0,,,,0.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,11500000.0,,,,6200000.0,,,,5300000.0,,,,5400000.0,,,,4900000.0,,,,5700000.0,,,,6200000.0,,,,7600000.0,,,,7500000.0,,,,11000000.0,,,,9000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,1700000.0,,,,9000000.0,,,,3100000.0,,,,3900000.0,,,,9100000.0,,,,6400000.0,,,,9500000.0,,,,5700000.0,,,,6000000.0,,,,8800000.0,,,,10100000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,4300000.0,,,,500000.0,,,,11800000.0,,,,1600000.0,,,,7100000.0,,,,1600000.0,,,,8200000.0,,,,1700000.0,,,,4100000.0,,,,3600000.0,,,,900000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,0.0,,,,700000.0,,,,2700000.0,,,,1400000.0,,,,900000.0,,,,1200000.0,,,,1100000.0,,,,800000.0,,,,5200000.0,,,,5600000.0,,,,6500000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,,,,,,,,,,,,,,,,,38500000.0,,,,37300000.0,,,,41200000.0,,,,40400000.0,,,,45200000.0,,,,45100000.0,,,,44500000.0,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,,,,,,,,,,,,,8600000.0,,,,,,,,,,,,,,-116100000.0,,,,18700000.0,,,,5800000.0,,,,-800000.0,,,,16300000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,96000000.0,96000000.0,96000000.0,96000000.0,97400000.0,97400000.0,97300000.0,96100000.0,96900000.0,96900000.0,96900000.0,97200000.0,96900000.0,96800000.0,96800000.0,96900000.0,96100000.0,96000000.0,96000000.0,96900000.0,95800000.0,95700000.0,95800000.0,96000000.0,95100000.0,94800000.0,94500000.0,95700000.0,93300000.0,93000000.0,92900000.0,94300000.0,91200000.0,90900000.0,90700000.0,92800000.0,88600000.0,88400000.0,88400000.0,90500000.0,88400000.0,88300000.0,88300000.0,88300000.0,88100000.0,87900000.0,87800000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,96000000.0,96000000.0,96000000.0,96000000.0,96300000.0,96300000.0,96200000.0,96000000.0,95900000.0,95800000.0,95800000.0,96100000.0,95900000.0,95900000.0,95900000.0,95900000.0,95300000.0,95300000.0,95200000.0,95800000.0,95100000.0,95100000.0,95100000.0,95100000.0,94500000.0,94100000.0,93800000.0,95000000.0,92700000.0,92500000.0,92400000.0,93600000.0,90700000.0,90400000.0,90100000.0,92300000.0,88200000.0,88000000.0,88000000.0,89900000.0,88000000.0,88000000.0,87900000.0,88000000.0,87600000.0,87500000.0,87300000.0
